category,name,mrp,discount_pct_raw,available_qty,discounted_price,weight_g,out_of_stock,qty,discount_amount,discount_pct,total_revenue_raw,price_per_gms,mrp_bucket,weight_kg,discounted_price_calc,total_revenue_calc
Personal Care,Mamaearth Skin Correct Face Serum,59900,15,1,50900,30,FALSE,30,9000,1,900,1696.67,High,0.03,50900,1527000
Personal Care,Chik Hairfall Prevent Egg Shampoo,17800,0,6,17800,340,FALSE,340,0,1,115600,52.35,High,0.34,17800,6052000
Personal Care,Pantene Silky Smooth Care Shampoo,22500,6,3,21000,340,FALSE,340,1500,1,115600,61.76,High,0.34,21000,7140000
Personal Care,"Garnier Skin Naturals, Micellar Cleansing Water",19900,5,4,18900,125,FALSE,125,1000,1,15625,151.2,High,0.125,18900,2362500
Personal Care,Set Wet Swag Avatar Deodorant & Body Spray Perfume For Men,19900,0,1,19900,150,FALSE,150,0,1,22500,132.67,High,0.15,19900,2985000
Personal Care,Pampers All Round Protection Pants - Medium,69900,17,6,57500,50,FALSE,50,12400,1,2500,1150,High,0.05,57500,2875000
Personal Care,Set Wet Deodrant Charm Avatar,19900,0,1,19900,150,FALSE,150,0,1,22500,132.67,High,0.15,19900,2985000
Personal Care,Nupur Heena Mehandi,19900,0,6,19900,500,FALSE,500,0,1,250000,39.8,High,0.5,19900,9950000
Personal Care,Head & Shoulders 2-in-1 Active Protect Shampoo,37500,9,6,33800,340,FALSE,340,3700,1,115600,99.41,High,0.34,33800,11492000
Personal Care,Gillette Mach 3 Turbo Cartridges,64900,10,6,57800,232,FALSE,4,7100,1,928,249.14,High,0.232,57800,231200
Personal Care,TRESemme Smooth And Shine Conditioner,21000,13,1,18200,190,FALSE,190,2800,1,36100,95.79,High,0.19,18200,3458000
Personal Care,Bombay Shaving Company Sensitive Cartridges,37500,0,2,37500,116,FALSE,2,0,1,232,323.28,High,0.116,37500,75000
Personal Care,Himalaya Baby Lotion,30000,12,1,26400,400,FALSE,400,3600,1,160000,66,High,0.4,26400,10560000
Personal Care,Old Spice Lime Lather Shaving Cream,7500,0,6,7500,70,FALSE,70,0,1,4900,107.14,High,0.07,7500,525000
Personal Care,Colgate Sensitive Plus Anticavity Toothpaste ,14000,10,6,12600,70,FALSE,70,1400,1,4900,180,High,0.07,12600,882000
Personal Care,Colgate Toothpaste For Kids Motu Oatlu,9300,0,6,9300,80,FALSE,80,0,1,6400,116.25,High,0.08,9300,744000
Personal Care,Pantene Total Damage Care Shampoo,12000,0,6,12000,180,FALSE,180,0,1,32400,66.67,High,0.18,12000,2160000
Personal Care,Himalaya Moisturising Aloe Vera Facial Wipes,10000,10,6,9000,25,FALSE,25,1000,1,625,360,High,0.025,9000,225000
Personal Care,Savlon Moisture Shield Hand Wash,6900,0,5,6900,200,FALSE,200,0,1,40000,34.5,High,0.2,6900,1380000
Personal Care,Pampers Active Baby Diapers New Born Extra Small,36000,10,6,32400,24,FALSE,24,3600,1,576,1350,High,0.024,32400,777600
Personal Care,Himalaya Anti Dandruff Shampoo,26000,18,1,21300,400,FALSE,400,4700,1,160000,53.25,High,0.4,21300,8520000
Personal Care,Himalaya Anti Hair Fall Shampoo,49000,25,4,36700,700,FALSE,700,12300,1,490000,52.43,High,0.7,36700,25690000
Personal Care,Johnson's Baby Oil,20000,0,6,20000,200,FALSE,200,0,1,40000,100,High,0.2,20000,4000000
Personal Care,Vaseline Intensive Care Deep Moisture Body Lotion,32500,0,4,32500,400,FALSE,400,0,1,160000,81.25,High,0.4,32500,13000000
Personal Care,L'Oreal Paris Dream Lengths Conditioner,19900,0,1,19900,193,FALSE,193,0,1,37249,103.11,High,0.193,19900,3840700
Personal Care,Nivea Soft Light Moisturizing Cream,18500,15,6,15700,100,FALSE,100,2800,1,10000,157,High,0.1,15700,1570000
Personal Care,Whisper Ultra Soft XL+ Sanitary Pads,55500,0,1,55500,60,FALSE,60,0,1,3600,925,High,0.06,55500,3330000
Personal Care,Palmolive Feel The Massage Shower Gel,24900,20,6,19900,250,FALSE,250,5000,1,62500,79.6,High,0.25,19900,4975000
Personal Care,L'Oreal Paris Dream Lengths Conditioner,20900,0,3,20900,193,FALSE,193,0,1,37249,108.29,High,0.193,20900,4033700
Personal Care,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,28500,6,6,26600,340,FALSE,340,1900,1,115600,78.24,High,0.34,26600,9044000
Personal Care,Mamaearth Moisturizing Baby Bath Soap,24900,0,4,24900,150,FALSE,150,0,1,22500,166,High,0.15,24900,3735000
Personal Care,Listerine Original Mouthwash,15000,10,6,13500,250,FALSE,250,1500,1,62500,54,High,0.25,13500,3375000
Personal Care,Himalaya Gentle Baby Shampoo,17000,14,6,14600,200,FALSE,200,2400,1,40000,73,High,0.2,14600,2920000
Personal Care,Dove Dryness Care Shampoo,26800,5,1,25200,340,FALSE,340,1600,1,115600,74.12,High,0.34,25200,8568000
Personal Care,Dove Hair Fall Rescue Shampoo,28000,15,6,23600,340,FALSE,340,4400,1,115600,69.41,High,0.34,23600,8024000
Personal Care,Head & Shoulders Anti Dandruff Shampoo Cool Menthol,29500,9,6,26600,340,FALSE,340,2900,1,115600,78.24,High,0.34,26600,9044000
Personal Care,Bombay Shaving Company Defender Razor,34500,0,6,34500,58,FALSE,1,0,1,58,594.83,High,0.058,34500,34500
Personal Care,"Head & Shoulders Shampoo + Conditioner - 2-In-1, Cool Menthol",36500,0,1,36500,340,FALSE,340,0,1,115600,107.35,High,0.34,36500,12410000
Personal Care,Himalaya Baby Nourishing Massage Oil,20000,20,2,16000,200,FALSE,250,4000,1,50000,80,High,0.2,16000,4000000
Personal Care,Himalaya Baby Powder,23500,20,6,18800,400,FALSE,400,4700,1,160000,47,High,0.4,18800,7520000
Personal Care,Fogg Paradise Fragrant Body Spray For Women ,25000,0,6,25000,150,FALSE,150,0,1,22500,166.67,High,0.15,25000,3750000
Personal Care,Revive Revive Liquid,7100,0,6,7100,200,FALSE,200,0,1,40000,35.5,High,0.2,7100,1420000
Personal Care,Pantene Hairfall Control Conditioner,19000,6,6,17800,200,FALSE,200,1200,1,40000,89,High,0.2,17800,3560000
Personal Care,Mamaearth Vitamin C Face Toner,39900,0,1,39900,200,FALSE,200,0,1,40000,199.5,High,0.2,39900,7980000
Personal Care,Himalaya Diaper Rash Cream,8000,10,2,7200,20,FALSE,20,800,1,400,360,High,0.02,7200,144000
Personal Care,Fogg Royal Fragrance Spray,23000,0,4,23000,150,FALSE,120,0,1,18000,153.33,High,0.15,23000,2760000
Personal Care,Dove Pink Rosa Beauty Bathing Bar,24500,9,6,22100,100,FALSE,100,2400,1,10000,221,High,0.1,22100,2210000
Personal Care,Dove Dryness Care Conditioner Frizzy & Dry Hair,9000,6,4,8400,80,FALSE,80,600,1,6400,105,High,0.08,8400,672000
Personal Care,Dettol Original Liquid Handwash Refill,10900,3,0,10500,750,TRUE,750,400,0.9,562500,14,High,0.75,10500,7875000
Personal Care,Parachute 100% Pure Coconut Oil,12300,0,0,12300,300,TRUE,300,0,1,90000,41,High,0.3,12300,3690000
Personal Care,Stayfree Secure Cottony Soft Cover Sanitary Pad (Regular) with Wings,3000,3,0,2900,406,TRUE,7,100,0.9,2842,7.14,Medium,0.406,2900,20300
Personal Care,Dabur Gulabari Premium Rose Water,4800,2,0,4700,120,TRUE,120,100,1,14400,39.17,High,0.12,4700,564000
Personal Care,Parachute Advansed Gold Coconut Hair Oil,21500,9,0,19400,400,TRUE,400,2100,1,160000,48.5,High,0.4,19400,7760000
Personal Care,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,9000,10,0,8100,150,TRUE,150,900,1,22500,54,High,0.15,8100,1215000
Personal Care,Godrej No.1 Bathing Soap  Lime & Aloe Vera,10000,16,0,8400,500,TRUE,100,1600,1,50000,16.8,High,0.5,8400,840000
Personal Care,Sensodyne Sensitive Fresh Gel Toothpaste,11500,7,0,10600,75,TRUE,75,900,1,5625,141.33,High,0.075,10600,795000
Personal Care,Whisper Bindazzz Nights XL + Sanitary Pad,9000,0,0,9000,406,TRUE,7,0,1,2842,22.17,High,0.406,9000,63000
Personal Care,Whisper Choice Sanitary Pad ,3200,9,0,2900,406,TRUE,7,300,0.9,2842,7.14,Medium,0.406,2900,20300
Personal Care,"Godrej No.1 Bathing Soap, Jasmine",8400,0,0,8400,400,TRUE,100,0,1,40000,21,High,0.4,8400,840000
Personal Care,Gillette Venus Close & Clean Razor ,24900,7,0,23000,58,TRUE,1,1900,1,58,396.55,High,0.058,23000,23000
Personal Care,Whisper Choice Regular Sanitary Pads,9000,3,0,8700,58,TRUE,20,300,1,1160,150,High,0.058,8700,174000
Personal Care,Stayfree Secure Dry Cover Extra Large Sanitary Pad,4200,2,0,4100,406,TRUE,7,100,0.9,2842,10.1,High,0.406,4100,28700
Personal Care,Oxylife Natural Radiance 5 Creme Bleach - With Active Oxygen,8200,9,0,7400,27,TRUE,27,800,1,729,274.07,High,0.027,7400,199800
Personal Care,Clean & Clear Morning Energy Lemon Face Wash,14500,9,0,13100,100,TRUE,100,1400,1,10000,131,High,0.1,13100,1310000
Personal Care,Bajaj Almond Drops Hair Oil,6700,10,0,6000,100,TRUE,100,700,1,10000,60,High,0.1,6000,600000
Personal Care,Bajaj Almond Drops Hair Oil Bottle,13000,7,0,12000,200,TRUE,200,1000,1,40000,60,High,0.2,12000,2400000
Personal Care,Whisper Bindazzz Night Sanitary Pads XL Plus,18500,0,0,18500,870,TRUE,15,0,1,13050,21.26,High,0.87,18500,277500
Personal Care,Godrej Cinthol Lime Refreshing Deo Soap,11600,0,0,11600,400,TRUE,400,0,1,160000,29,High,0.4,11600,4640000
Personal Care,"MamyPoko Pants Standard Diapers, Extra Large (12 - 17 kg)",39900,7,0,36900,26,TRUE,26,3000,1,676,1419.23,High,0.026,36900,959400
Paan Corner,Clove Sensitive Toothpaste with Anti-Sensitivity & Fluoride Formulation,16000,35,3,10400,80,FALSE,80,5600,1,6400,130,High,0.08,10400,832000
Paan Corner,Dettol Original Germ Protection Alcohol Based Hand Sanitizer,2500,0,6,2500,50,FALSE,50,0,1,2500,50,Medium,0.05,2500,125000
Paan Corner,Colgate Visible White Toothpaste,11500,10,6,10300,100,FALSE,100,1200,1,10000,103,High,0.1,10300,1030000
Paan Corner,Dettol SKincare Handwash Value Refill,10900,3,6,10500,750,FALSE,750,400,0.9,562500,14,High,0.75,10500,7875000
Paan Corner,Savlon Herbal Sensitive Liquid Handwash Refill Pouch,11500,4,6,11000,750,FALSE,500,500,0.9,375000,14.67,High,0.75,11000,5500000
Paan Corner,Colgate Total 12 Whole Mouth Protection Toothpaste,12000,10,6,10800,120,FALSE,120,1200,1,14400,90,High,0.12,10800,1296000
Paan Corner,Lux International Creamy White Soap Bar,3500,2,6,3400,75,FALSE,75,100,1,5625,45.33,Medium,0.075,3400,255000
Paan Corner,Colgate Herbal Toothpaste,11400,18,2,9300,200,FALSE,200,2100,1,40000,46.5,High,0.2,9300,1860000
Paan Corner,Nivea Men Deodorant Fresh Active 48h Long lasting Freshness,22500,24,6,16900,150,FALSE,150,5600,1,22500,112.67,High,0.15,16900,2535000
Paan Corner,Dabur Meswak Toothpaste,5800,5,6,5500,100,FALSE,100,300,1,10000,55,High,0.1,5500,550000
Paan Corner,Colgate Max Fresh Cooling Crystals Toothpaste,10100,5,2,9500,150,FALSE,150,600,1,22500,63.33,High,0.15,9500,1425000
Paan Corner,Indulekha Bhringa Hair Oil,43200,15,6,36700,100,FALSE,100,6500,1,10000,367,High,0.1,36700,3670000
Paan Corner,Colgate Sensitive Soft Bristles Toothbrush,5000,0,6,5000,58,FALSE,1,0,1,58,86.21,High,0.058,5000,5000
Paan Corner,Pears Pure & Gentle Glycerin Bath Soap,7500,0,6,7500,125,FALSE,125,0,1,15625,60,High,0.125,7500,937500
Paan Corner,Vaseline Skin Protecting Jelly,7900,13,6,6800,50,FALSE,50,1100,1,2500,136,High,0.05,6800,340000
Paan Corner,Dettol Original Germ Protection Bathing Soap Bar,16600,5,4,15700,375,FALSE,375,900,1,140625,41.87,High,0.375,15700,5887500
Paan Corner,Dettol Intense Cool Soap (B4G1),26000,5,6,24700,625,FALSE,625,1300,1,390625,39.52,High,0.625,24700,15437500
Paan Corner,Livon Anti-Frizz Serum,25000,10,3,22500,100,FALSE,100,2500,1,10000,225,High,0.1,22500,2250000
Paan Corner,Lifebuoy Germ Protection Care Soap Bar,3000,3,3,2900,100,FALSE,125,100,1,12500,29,Medium,0.1,2900,362500
Paan Corner,Lux International Creamy White Soap Bar,7000,10,6,6300,125,FALSE,125,700,1,15625,50.4,High,0.125,6300,787500
Paan Corner,Godrej Nupur  100% Pure Henna (Mehendi),1000,0,6,1000,18,FALSE,18,0,1,324,55.56,Low,0.018,1000,18000
Paan Corner,Glow & Lovely Advanced Multivitamin Face Cream,21300,10,6,19000,110,FALSE,110,2300,1,12100,172.73,High,0.11,19000,2090000
Paan Corner,Set Wet Style Vertical Hold Hair Gel,5000,10,4,4500,50,FALSE,50,500,1,2500,90,High,0.05,4500,225000
Paan Corner,"Godrej Expert Rich Crème, Natural Black",3000,0,6,3000,20,FALSE,20,0,1,400,150,Medium,0.02,3000,60000
Paan Corner,Nycil Germ Expert Cool Herbal Talc,13000,8,1,11900,150,FALSE,200,1100,1,30000,79.33,High,0.15,11900,2380000
Paan Corner,Godrej Expert Creme Hair Natural Brown Colour ,3000,0,6,3000,20,FALSE,20,0,1,400,150,Medium,0.02,3000,60000
Paan Corner,Veet Sensitive Skin Hair Removal Cream,13500,5,6,12800,50,FALSE,50,700,1,2500,256,High,0.05,12800,640000
Paan Corner,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,5000,2,1,4900,80,FALSE,80,100,1,6400,61.25,High,0.08,4900,392000
Paan Corner,Pears Pure And Gentle Value Pack Of 3 Bathing Soap,19900,6,5,18600,375,FALSE,375,1300,1,140625,49.6,High,0.375,18600,6975000
Paan Corner,Gillette Presto Ready Shaver 5 Cartridges ,8800,6,6,8200,290,FALSE,5,600,1,1450,28.28,High,0.29,8200,41000
Paan Corner,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,16000,10,4,14400,300,FALSE,300,1600,1,90000,48,High,0.3,14400,4320000
Paan Corner,"Godrej Expert Rich Crème, Dark Brown",3000,0,4,3000,20,FALSE,20,0,1,400,150,Medium,0.02,3000,60000
Paan Corner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil ,18500,15,3,15700,100,FALSE,100,2800,1,10000,157,High,0.1,15700,1570000
Paan Corner,Fiama Gel Bar Celebration Pack Buy 4 Get 1 Free,29000,10,6,26100,625,FALSE,625,2900,1,390625,41.76,High,0.625,26100,16312500
Paan Corner,Gillette Sensitive Shaving Foam,22500,6,4,21000,418,FALSE,418,1500,1,174724,50.24,High,0.418,21000,8778000
Paan Corner,Dove Hair Fall Rescue Shampoo,15000,6,5,14100,180,FALSE,180,900,1,32400,78.33,High,0.18,14100,2538000
Paan Corner,Gillette Mach 3 Mens Razor Blades,49900,7,4,46000,232,FALSE,4,3900,1,928,198.28,High,0.232,46000,184000
Paan Corner,Palmolive Aroma Absolute Relax Shower Gel,19900,20,2,15900,250,FALSE,250,4000,1,62500,63.6,High,0.25,15900,3975000
Paan Corner,Godrej Protekt Germ Fighter Handwash,9900,0,6,9900,750,FALSE,750,0,0.9,562500,13.2,High,0.75,9900,7425000
Paan Corner,Dettol Hand Sanitizer,10000,5,6,9500,200,FALSE,200,500,1,40000,47.5,High,0.2,9500,1900000
Paan Corner,Dabur Amla Hair Oil,8800,0,2,8800,180,FALSE,180,0,1,32400,48.89,High,0.18,8800,1584000
Paan Corner,Dettol Original Liquid Handwash,8900,4,6,8500,200,FALSE,200,400,1,40000,42.5,High,0.2,8500,1700000
Paan Corner,L'Oreal Paris Total Repair 5 Conditioner,19900,0,6,19900,192,FALSE,180,0,1,34560,103.65,High,0.192,19900,3582000
Paan Corner,Patanjali Saundarya Aloe Vera Gel,9000,0,5,9000,150,FALSE,150,0,1,22500,60,High,0.15,9000,1350000
Paan Corner,Head & Shoulders 2 In 1 Anti Dandruff Shampoo Conditioner ,19500,10,4,17400,180,FALSE,180,2100,1,32400,96.67,High,0.18,17400,3132000
Paan Corner,Clean & Clear Pimple Clearing Face Wash,13000,10,2,11700,80,FALSE,80,1300,1,6400,146.25,High,0.08,11700,936000
Paan Corner,Himalaya Anti Dandruff Shampoo,14000,8,2,12800,200,FALSE,200,1200,1,40000,64,High,0.2,12800,2560000
Paan Corner,Stayfree Secure Dry Cover Regular Sanitary Pad With Wings,3000,3,6,2900,406,FALSE,7,100,0.9,2842,7.14,Medium,0.406,2900,20300
Paan Corner,Savlon Moisture Shield Hand Wash,9900,4,6,9500,750,FALSE,750,400,0.9,562500,12.67,High,0.75,9500,7125000
Paan Corner,Dove Intense Repair Conditioner,19000,14,6,16200,175,FALSE,80,2800,1,14000,92.57,High,0.175,16200,1296000
Paan Corner,Dabur Gulabari Rose Glow Face Cleanse,7500,5,4,7100,100,FALSE,100,400,1,10000,71,High,0.1,7100,710000
Paan Corner,Parachute Jasmine Hair Oil,8200,9,6,7400,190,FALSE,190,800,1,36100,38.95,High,0.19,7400,1406000
Paan Corner,Johnson's Baby Skincare Wipes,7900,6,6,7400,1160,FALSE,20,500,0.9,23200,6.38,High,1.16,7400,148000
Paan Corner,Dettol Skincare Liquid Hand Wash,7900,0,6,7900,200,FALSE,200,0,1,40000,39.5,High,0.2,7900,1580000
Paan Corner,Old Spice Original Lather Shaving Cream,7500,9,6,6800,70,FALSE,70,700,1,4900,97.14,High,0.07,6800,476000
Paan Corner,Veet Hair Removal Cream Dry Skin,13500,5,5,12800,50,FALSE,50,700,1,2500,256,High,0.05,12800,640000
Paan Corner,L'Oreal Paris Total Repair 5 Shampoo,26500,0,2,26500,396,FALSE,360,0,1,142560,66.92,High,0.396,26500,9540000
Paan Corner,Fiama Menthol & Magnolia Cooling Gel Bar Soap,16000,11,6,14100,375,FALSE,375,1900,1,140625,37.6,High,0.375,14100,5287500
Paan Corner,Nivea Lip Balm Original Care for 24h Moisture with Shea Butter & Natural Oils,14000,15,6,11900,5,FALSE,4,2100,1,20,2380,High,0.005,11900,47600
Paan Corner,Oral-B Charcoal Deep Clean Stain Removal Toothbrush Soft,9900,0,3,9900,232,FALSE,4,0,1,928,42.67,High,0.232,9900,39600
Paan Corner,Neutrogena Ultra Sheer Dry Touch SPF 50+ Sunblock Sunscreen Lotion,25000,10,3,22500,30,FALSE,30,2500,1,900,750,High,0.03,22500,675000
Paan Corner,Clinic Plus Strong & Long Health Shampoo,49900,10,3,44900,650,FALSE,650,5000,1,422500,69.08,High,0.65,44900,29185000
Paan Corner,Johnson's Baby No More Tears Baby Shampoo,9800,0,5,9800,100,FALSE,100,0,1,10000,98,High,0.1,9800,980000
Paan Corner,Colgate Zig Zag Toothbrush,12000,0,3,12000,348,FALSE,6,0,1,2088,34.48,High,0.348,12000,72000
Paan Corner,Savlon Moisture Shield Germ Protection Handwash Refill (Buy 1 Get 1 Free),18900,0,6,18900,1500,FALSE,1500,0,0.9,2250000,12.6,High,1.5,18900,28350000
Paan Corner,Colgate Sensitive Everyday Protection Anticavity Toothpaste,7500,0,6,7500,40,FALSE,40,0,1,1600,187.5,High,0.04,7500,300000
Paan Corner,Whisper Ultra Soft XL+ Sanitary Pads,33000,2,6,32300,30,FALSE,30,700,1,900,1076.67,High,0.03,32300,969000
Paan Corner,Garnier Colour Naturals Hair Colour - 1 Natural Black,8000,0,1,8000,60,FALSE,60,0,1,3600,133.33,High,0.06,8000,480000
Paan Corner,Axe Pulse Men's Deodorant,21000,0,6,21000,150,FALSE,150,0,1,22500,140,High,0.15,21000,3150000
Paan Corner,Colgate Zigzag Charcoal Soft Bristle Toothbrush - 4 Pcs,9900,0,6,9900,232,FALSE,4,0,1,928,42.67,High,0.232,9900,39600
Paan Corner,Whisper Ultra Clean Wings XL+  Pouch,44900,7,6,41500,44,FALSE,44,3400,1,1936,943.18,High,0.044,41500,1826000
Paan Corner,Whisper Choice Regular Sanitary Pads,9000,0,6,9000,1160,FALSE,20,0,0.9,23200,7.76,High,1.16,9000,180000
Paan Corner,Axe Dark Temptation Men's Deodorant,21000,7,5,19400,150,FALSE,150,1600,1,22500,129.33,High,0.15,19400,2910000
Paan Corner,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,15000,0,4,15000,180,FALSE,180,0,1,32400,83.33,High,0.18,15000,2700000
Paan Corner,Clinic Plus Strength & Shine Shampoo With Egg Protein ,10500,0,2,10500,175,FALSE,175,0,1,30625,60,High,0.175,10500,1837500
Paan Corner,Engage M1 Perfume Spray for Men ,21000,7,6,19400,120,FALSE,120,1600,1,14400,161.67,High,0.12,19400,2328000
Paan Corner,Tresemme Keratin Smooth Conditioner,38000,0,3,38000,340,FALSE,340,0,1,115600,111.76,High,0.34,38000,12920000
Paan Corner,"Garnier Color Naturals Crème Hair Color, Shade 5 Light Brown",18000,0,1,18000,100,FALSE,100,0,1,10000,180,High,0.1,18000,1800000
Paan Corner,Origami Aloe Vera Wipes,7500,13,4,6500,25,FALSE,25,1000,1,625,260,High,0.025,6500,162500
Paan Corner,"Engage Drizzle Deodorant For Women, Floral And Lavender, Skin Friendly",19500,10,6,17400,150,FALSE,150,2100,1,22500,116,High,0.15,17400,2610000
Paan Corner,Gellette Presto Ready Shaver,2000,0,1,2000,58,FALSE,1,0,1,58,34.48,Medium,0.058,2000,2000
Paan Corner,Colgate Max Fresh Plax Mouthwash - Fresh Mint,15000,20,5,12000,250,FALSE,250,3000,1,62500,48,High,0.25,12000,3000000
Paan Corner,Colgate Zig Zag Charcoal Medium Toothbrush 4 Pcs,9900,0,6,9900,232,FALSE,4,0,1,928,42.67,High,0.232,9900,39600
Paan Corner,Godrej Protekt,9900,0,3,9900,750,FALSE,750,0,0.9,562500,13.2,High,0.75,9900,7425000
Paan Corner,Colgate Total Charcoal Anticavity Toothpaste,11000,10,3,9900,120,FALSE,120,1100,1,14400,82.5,High,0.12,9900,1188000
Paan Corner,Colgate Kids 0-2 Extra Soft Tooth Brush,3000,16,6,2500,58,FALSE,1,500,1,58,43.1,Medium,0.058,2500,2500
Paan Corner,Gillete Mach3 ,26000,10,6,23400,116,FALSE,2,2600,1,232,201.72,High,0.116,23400,46800
Paan Corner,Maybelline New York Colossal Kajal Black,14900,0,2,14900,0,FALSE,0,0,1,0,#DIV/0!,High,0,14900,0
Paan Corner,Godrej Cinthol Lime Talc,5500,0,3,5500,100,FALSE,100,0,1,10000,55,High,0.1,5500,550000
Paan Corner,Hamam Soap Bar Neem Tulsi and Aloe Vera,5800,0,6,5800,150,FALSE,150,0,1,22500,38.67,High,0.15,5800,870000
Paan Corner,"Godrej Expert Rich Crème, Burgundy",3300,0,6,3300,20,FALSE,20,0,1,400,165,Medium,0.02,3300,66000
Paan Corner,Colgate Gentle Sensitive+ Toothbrush Pack Of 4,12000,10,4,10800,232,FALSE,4,1200,1,928,46.55,High,0.232,10800,43200
Paan Corner,Nivea Creme All Season Multi-Purpose Cream ,17500,10,4,15700,100,FALSE,100,1800,1,10000,157,High,0.1,15700,1570000
Paan Corner,Oral-B Charcoal Deep Clean Stain Removal Toothbrush Medium,9900,0,1,9900,232,FALSE,4,0,1,928,42.67,High,0.232,9900,39600
Paan Corner,Mamaearth 100% Natural Berry Blast Kids Toothpaste,14900,10,4,13400,50,FALSE,50,1500,1,2500,268,High,0.05,13400,670000
Paan Corner,HImalaya Gentle Baby Wipes,20000,10,3,18000,72,FALSE,72,2000,1,5184,250,High,0.072,18000,1296000
Paan Corner,Stayfree Dry Max All Night XL Dry Cover Sanitary Pads,34000,12,6,29800,28,FALSE,28,4200,1,784,1064.29,High,0.028,29800,834400
Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 1 Black",62000,0,1,62000,172,FALSE,172,0,1,29584,360.47,High,0.172,62000,10664000
Paan Corner,Fem Fairness Naturals Saffron Skin Bleach,8500,15,4,7200,64,FALSE,64,1300,1,4096,112.5,High,0.064,7200,460800
Paan Corner,Engage Woman Blush Body Deo Spray,19500,10,5,17400,150,FALSE,150,2100,1,22500,116,High,0.15,17400,2610000
Paan Corner,Dove Pink Rosa Beauty Bathinhg Bar,6000,0,6,6000,100,FALSE,100,0,1,10000,60,High,0.1,6000,600000
Paan Corner,Sebamed Cleansing Bar,9900,10,4,8900,100,FALSE,100,1000,1,10000,89,High,0.1,8900,890000
Paan Corner,Pampers Premium Care Pants - Large,109900,18,2,89900,44,FALSE,44,20000,1,1936,2043.18,High,0.044,89900,3955600
Paan Corner,Nivea Women Deodorant Fresh Natural Long Lasting Freshness & 48h Protection,19900,20,2,15900,150,FALSE,150,4000,1,22500,106,High,0.15,15900,2385000
Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 3 Dark Brown/Natural Darkest Brown",62000,0,6,62000,172,FALSE,172,0,1,29584,360.47,High,0.172,62000,10664000
Paan Corner,Patanjali Kesh Kanti Natural Hair Cleanser,7500,9,4,6800,200,FALSE,200,700,1,40000,34,High,0.2,6800,1360000
Paan Corner,Godrej No.1 Bathing Soap  Lime & Aloe Vera,14900,0,6,14900,600,FALSE,600,0,1,360000,24.83,High,0.6,14900,8940000
Paan Corner,Pantene Advanced Control Hair Fall Solution Shampoo,12000,6,5,11200,180,FALSE,180,800,1,32400,62.22,High,0.18,11200,2016000
Paan Corner,Veet Full Body Waxing Kit For Dry Skin,23500,7,6,21800,1160,FALSE,20,1700,1,23200,18.79,High,1.16,21800,436000
Paan Corner,Johnson's Baby Skincare Wipes,24500,9,6,22100,72,FALSE,72,2400,1,5184,306.94,High,0.072,22100,1591200
Paan Corner,Gillette Lemon Lime Shaving Foam,19900,11,4,17700,196,FALSE,196,2200,1,38416,90.31,High,0.196,17700,3469200
Paan Corner,Old Spice After Shave Lotion Musk,21500,6,3,20000,100,FALSE,100,1500,1,10000,200,High,0.1,20000,2000000
Paan Corner,Whisper Ultra Soft Air Fresh Sanitary Pads (XL) with Wings,31500,0,4,31500,30,FALSE,30,0,1,900,1050,High,0.03,31500,945000
Paan Corner,Himalaya Baby Powder,8000,8,4,7300,100,FALSE,100,700,1,10000,73,High,0.1,7300,730000
Paan Corner,Fiama Men's Refreshing Pulse Shower Gel,22500,20,4,18000,250,FALSE,250,4500,1,62500,72,High,0.25,18000,4500000
Paan Corner,Whisper Ultra Clean XL Plus Sanitary Pad,17500,0,5,17500,870,FALSE,15,0,1,13050,20.11,High,0.87,17500,262500
Paan Corner,Johnson's Baby Powder,14300,0,6,14300,200,FALSE,200,0,1,40000,71.5,High,0.2,14300,2860000
Paan Corner,Dove Cream Beauty Bathing Bar,23500,9,6,21200,125,FALSE,125,2300,1,15625,169.6,High,0.125,21200,2650000
Paan Corner,Patanjali Kesh Kanti Shikakai Hair Cleanser,9500,0,4,9500,200,FALSE,200,0,1,40000,47.5,High,0.2,9500,1900000
Paan Corner,L'Oreal Paris Color Protect Conditioner,19900,0,3,19900,192,FALSE,192,0,1,36864,103.65,High,0.192,19900,3820800
Paan Corner,Nivea Men Active Clean with Active Charcoal Shower Gel for Body Face & Hair,19900,4,5,19100,250,FALSE,250,800,1,62500,76.4,High,0.25,19100,4775000
Paan Corner,L'Oreal 6 Oil Nourish Conditioner,13500,0,1,13500,192,FALSE,192,0,1,36864,70.31,High,0.192,13500,2592000
Paan Corner,Godrej Easy Natural Black Hair Colour,2500,0,5,2500,20,FALSE,20,0,1,400,125,Medium,0.02,2500,50000
Paan Corner,Dabur Gulabari Rose Water Daily Glow,8000,6,2,7500,250,FALSE,250,500,1,62500,30,High,0.25,7500,1875000
